번호,도서명,저자,출판사,발행년도,ISBN,세트 ISBN,부가기호,권,주제분류번호,도서권수,대출건수,등록일자
2027,딩동~ 바다동물 도감,박수현 지음,지성사,2020,9.79E+12,,7,,491,1,1,2020-04-28
2028,구스범스,R. L. 스타인 지음;정은규 그림;김경희 옮김,고릴라박스,2016,9.79E+12,9.79E+12,7,20,843.82,1,0,2020-04-28
2029,구스범스,R. L. 스타인 지음;황영진 그림;김선희 옮김,고릴라박스,2016,9.79E+12,9.79E+12,7,19,843.82,1,0,2020-04-28
2030,구스범스,R. L. 스타인 지음;전명진 그림;신유선 옮김,고릴라박스,2016,9.79E+12,9.79E+12,7,18,843.82,1,0,2020-04-28
2031,구스범스,R. L. 스타인 지음;김성용 그림;이혜인 옮김,고릴라박스,2015,9.79E+12,9.79E+12,7,17,843.82,1,0,2020-04-28
2032,구스범스,R. L. 스타인 지음;경하 그림;이원경 옮김,고릴라박스,2015,9.79E+12,9.79E+12,7,14,843.82,1,0,2020-04-28
2033,구스범스 호러특급,R. L. 스타인 지음;전명진 그림;김경희 옮김,고릴라박스,2016,9.79E+12,9.79E+12,7,5,843,1,0,2020-04-28
2034,구스범스 호러특급,R. L. 스타인 지음;김성용 그림;김선희 옮김,고릴라박스,2015,9.79E+12,9.79E+12,7,1,843,1,0,2020-04-28
2035,구스범스 호러특급,R. L. 스타인 지음;신은정 그림;신인수 옮김,고릴라박스,2018,9.79E+12,,7,7,843,1,0,2020-04-28
2036,구스범스 호러특급,R. L. 스타인 지음;이원경 옮김;최은선 그림,고릴라박스,2017,9.79E+12,,7,6,843,1,0,2020-04-28
2037,구스범스 호러특급,R. L. 스타인 지음;최은선 그림;김선희 옮김,고릴라박스,2016,9.79E+12,9.79E+12,7,4,843,1,0,2020-04-28
2038,구스범스 호러특급,R. L. 스타인 지음;안병현 그림;김선희 옮김,고릴라박스,2015,9.79E+12,9.79E+12,7,3,843,1,0,2020-04-28
2039,구스범스 호러특급,R. L. 스타인 지음;안병현 그림;김선희 옮김,고릴라박스,2015,9.79E+12,9.79E+12,7,2,843,1,0,2020-04-28
2040,시 주머니 어따 놨어?,강선재 지음;강선재 그림,고래책빵,2020,9.79E+12,,7,,811.8,1,1,2020-04-28
2041,복서,하산 무사비 지음;이승민 옮김,고래뱃속,2020,9.79E+12,,7,,892.67,1,1,2020-04-28
2042,사계절 밥상:풍부한 사계절 재료들로 만드는 맛있는 밥상,박연 지음,고래가숨쉬는도서관,2020,9.79E+12,,7,,594.5,1,0,2020-04-28
2043,솔잎 자장가,지시우 지음,계수나무,2020,9.79E+12,,7,,813.8,1,1,2020-04-28
2044,궁리 쟁이들:조선왕들의 끊임없는 고민,하루 지음;이광익 그림,주니어단디,2020,9.79E+12,,7,,321.55,1,1,2020-04-28
2045,처음 학교생활백과,최숙정 [공] 지음;영민 그림,주니어김영사,2020,9.79E+12,,7,,375.2,1,0,2020-04-28
2046,제러미 벤담 아저씨네 야생동물 구조센터,전현정 글;홍성지 그림,주니어김영사,2020,9.79E+12,,7,,360,1,1,2020-04-28
2047,이게 정말 천국일까?,요시타케 신스케 지음;고향옥 옮김,주니어김영사,2016,9.79E+12,,7,,833.8,1,6,2020-04-28
2048,이게 정말 나일까?,요시타케 신스케 지음;김소연 옮김,김영사,2015,9.79E+12,,7,,833.8,1,5,2020-04-28
2049,(참 잘했어요!)어린이 생활 습관 46가지,제니퍼 무어 말리노스 글;애너벨 스펜스리 그림;천미나 옮김,주니어김영사,2020,9.79E+12,,7,,375.2,1,0,2020-04-28
2050,양치를 잘 할 거야/양치를 안 할 거야,김형규 지음;조승연 그림,주니어김영사,2020,9.79E+12,,7,,517,1,2,2020-04-28
2051,말썽쟁이 데이비드,데이비드 섀넌 지음;김경희 옮김,주니어김영사,2020,9.79E+12,,7,,843,1,1,2020-04-28
2052,"따라하지 마, 데이비드!",데이비드 섀넌 지음;김경희 옮김,주니어김영사,2020,9.79E+12,,7,,843,1,0,2020-04-28
2053,내가 하고 싶은 여덟 가지,박준석 지음;이지후 그림,주니어김영사,2020,9.79E+12,,7,,818,1,2,2020-04-28
2054,"나는 두 개, 너는 한 개",외르크 뮐레 지음;임정희 옮김,주니어김영사,2020,9.79E+12,,7,,853,1,1,2020-04-28
2055,원숭이 기차,우시쿠보 료타 지음;고향옥 옮김,주니어RHK(주니어랜덤),2020,9.79E+12,,7,,833.8,1,0,2020-04-28
2056,위로의 초짜,임근희 글;이나래 그림,좋은책어린이,2020,9.79E+12,,7,116,808.91,1,3,2020-04-28
2057,가보가 필요해,김지영 글;이갑규 그림,좋은책어린이,2020,9.79E+12,,7,114,808.91,1,1,2020-04-28
2058,아홉 살 탐정 레베카,PJ 라이언;토리아트 그림;김경희 옮김,제제의숲,2020,9.79E+12,,7,1,843.82,1,1,2020-04-28
2059,더벅머리 톰,로웨나 웨이크필드 글;안소민 그림;서남희 옮김,재능교육,2018,9.79E+12,,7,,843,1,1,2020-04-28
2060,소통하고 공감하며 세상을 배우다,문성훈 지음,자음과모음,2020,9.79E+12,,7,,194,1,0,2020-04-28
2061,그림으로 보는 삼국사기,김부식 글;임지호 엮음;윤재홍 그림,계림북스,2020,9.79E+12,,7,4,911.03,1,0,2020-04-28
2062,페르시안 고양이 펙,까오훙버 지음;김승일 옮김,경지출판사,2020,9.79E+12,,0,3,823.82,1,0,2020-04-28
2063,작은 성,쉐타오 지음;김승일;전영매 [공] 옮김,경지출판사,2020,9.79E+12,,0,1,823.82,1,0,2020-04-28
2064,여름밤의 꿈,빙버 지음;김승일;전영매 [공] 옮김,경지출판사,2020,9.79E+12,,0,2,823.82,1,0,2020-04-28
2065,윌리엄 웬튼,보비 피어스 글;이정희 옮김,거북이북스,2020,9.79E+12,,7,2,859.82,1,0,2020-04-28
2066,느릿느릿 도서관,우지현 지음,개암나무,2020,9.79E+12,,7,,813.8,1,1,2020-04-28
2067,암호클럽,페니 워너 글;효고노스케 그림;윤영 올김,가람어린이,2020,9.79E+12,,7,12,843.82,1,0,2020-04-28
2068,(어린이를 위한)그림의 힘,김현경 지음,엠앤키즈(M&Kids),2020,9.79E+12,,0,,600.18,1,0,2020-04-28
2069,질문하는 아이로 키우는엄마표 독서수업:대한민국 엄마들의 독서멘토 남미영 박사의 생각을 키우는 독서코칭,남미영 지음,김영사,2020,9.79E+12,,0,,598.48,1,4,2020-04-28
2070,학력은 가정에서 자란다,심정섭 지음,진서원,2020,9.79E+12,,1,,378.9,1,3,2020-04-28
2071,구미호 식당:박현숙 장편소설,박현숙 지음,특별한서재,2019,9.79E+12,,4,,813.6,1,2,2020-04-28
2072,우리 아이 초등 교육 대백과,남정희 지음,상상아카데미,2020,9.79E+12,,0,,598.1,1,2,2020-04-28
2073,난 형이니까,후쿠다 이와오 지음;김난주 옮김,대한교과서,2009,9.79E+12,,7,5,808.91,1,3,2020-04-28
2074,내가 잘하는 건 뭘까,구스노키 시게노리 글;이시이 기요타카 그림;김보나 옮김,북뱅크,2020,9.79E+12,,7,,833.8,1,4,2020-04-28
2075,말투를 바꿨더니 아이가 공부를 시작합니다,정재영;이영재 [공] 지음,알에이치코리아(RHK),2020,9.79E+12,,0,,598.1,1,2,2020-04-28
2076,메타인지 학습법:생각하는 부모가 생각하는 아이를 만든다,리사 손 지음,북이십일,2019,9.79E+12,,0,,373.4,1,2,2020-04-28
2077,무함마드와 이슬람 제국,윤병언 글;위싱스타 그림,김영사,2018,9.79E+12,9.79E+12,0,14,909,1,2,2020-04-28
2078,이야기 귀신과 도깨비,김지원 지음;안병현 그림,잇츠북어린이,2020,9.79E+12,,7,,813.8,1,2,2020-04-28
2079,녹색아버지가 떴다,홍민정 글;김미연 그림,잇츠북어린이,2020,9.79E+12,,7,,813.8,1,2,2020-04-28
2080,헤이 그랜쥬드!,폴 매카트니 지음;캐서린 더스트 그림;김영수 옮김,인간희극,2020,9.79E+12,,0,,843,1,0,2020-04-28
2081,십 년 가게,히로시마 레이코 글;사다케 미호 그림;이소담 옮김,위즈덤하우스,2020,9.79E+12,,7,1,833.82,1,2,2020-04-28
2082,바니의 사계절 미용실,이은지 지음,위즈덤하우스,2020,9.79E+12,,7,,813.8,1,2,2020-04-28
2083,나는 강아지 날개,김현희 글;서영아 그림,위즈덤하우스,2020,9.79E+12,,7,,813.8,1,1,2020-04-28
2084,힘 세지는 책:수아현 그림책,수아현 지음,웅진주니어,2020,9.79E+12,,7,57,808.91,1,0,2020-04-28
2085,하나 하면 하나 있는 것은,임석재 시;인강 그림,웅진씽크빅,2011,9.79E+12,9.79E+12,7,1,375.1,1,1,2020-04-28
2086,코딱지 책 전쟁,백혜영 글;남주현 그림,웅진주니어,2020,9.79E+12,,7,86,808.91,1,1,2020-04-28
2087,코딩으로 모래성 만들기,조시 펑크 글;사라 펄래셔스 그림;공경희 옮김,웅진주니어,2020,9.79E+12,,7,7,5.1,1,0,2020-04-28
2088,작은 사랑 이야기,티아 나비 글;카디 쿠레마 그림;홍연미 옮김,웅진주니어,2020,9.79E+12,,7,,839.65,1,1,2020-04-28
2089,우주 탈출 코딩 대작전,양지안 글;강혜숙 그림,웅진주니어,2020,9.79E+12,,7,5,5.1,1,0,2020-04-28
2090,용기를 냈어,탈탈 레비 지음;김영진 옮김,웅진주니어,2020,9.79E+12,,7,206,808.91,1,1,2020-04-28
2091,요리요정 라쿠쿠와 오색비빔밥,서영아 글;민택기 그림,웅진씽크빅,2010,9.79E+12,9.79E+12,7,9,375.1,1,1,2020-04-28
2092,"어느새, 바람:남윤잎 그림책",남윤잎 지음,웅진주니어,2020,9.79E+12,,7,,813.8,1,1,2020-04-28
2093,비 안 맞고 집에 가는 방법,서영 지음,웅진주니어,2019,9.79E+12,,7,53,808.91,1,1,2020-04-28
2094,벚꽃 팝콘,백유연 지음;백유연 그림,웅진주니어,2020,9.79E+12,,7,58,808.91,1,1,2020-04-28
2095,몬스터과학,이은희 글;최미란 그림,웅진주니어,2019,9.79E+12,,7,7,400,1,1,2020-04-28
2096,몬스터과학,이은희 글;최미란 그림,웅진주니어,2013,9.79E+12,9.79E+12,7,3,400,1,1,2020-04-28
2097,모모와 코딩 로봇의 이상한 여행,허은실 지음;김유대 그림,웅진주니어,2020,9.79E+12,,7,6,5.1,1,0,2020-04-28
2098,돼지책,앤서니 브라운 지음;허은미 옮김,웅진닷컴,2013,9.79E+12,9.79E+12,7,1,808.91,1,2,2020-04-28
2099,동물친구 ㄱㄴㄷ,김경미 지음,웅진씽크빅,2011,9.79E+12,9.79E+12,7,4,375.1,1,1,2020-04-28
2100,너도 사랑스러워,윤여림 글;채상우 그림,웅진주니어,2017,9.79E+12,,7,24,375.1,1,1,2020-04-28
2101,냠냠냠 ABC,김경미 지음,웅진씽크빅,2011,9.79E+12,9.79E+12,7,6,375.1,1,1,2020-04-28
2102,내가 보여?,박지희 지음,웅진주니어,2019,9.79E+12,,7,54,808.91,1,2,2020-04-28
2103,나랑 친구할래?,최숙희 지음,웅진씽크빅,2015,9.79E+12,,7,21,375.1,1,1,2020-04-28
2104,나도 나도,최숙희 지음,웅진씽크빅,2012,9.79E+12,9.79E+12,7,7,375.1,1,1,2020-04-28
2105,꽃이랑 놀자,김근희 지음,웅진씽크빅,2011,9.79E+12,9.79E+12,7,8,375.1,1,1,2020-04-28
2106,괜찮아,최숙희 지음,웅진씽크빅,2012,9.79E+12,9.79E+12,7,3,375.1,1,1,2020-04-28
2107,게임만 하고 싶어?,최양선 글;김소희 그림,웅진주니어,2020,9.79E+12,,7,8,5.1,1,0,2020-04-28
2108,안아 줘!,제즈 앨버로우 지음;[웅진주니어 편집부 편역],웅진닷컴,2010,9.79E+12,9.79E+12,7,29,808.91,1,0,2020-04-28
2109,네가 처음,정하섭 글;안소민 그림,우주나무,2018,9.79E+12,,7,,813.8,1,1,2020-04-28
2110,누가 누가 숨어 있을까?,게르트 버바케 지음,우리교육,2020,9.79E+12,,7,,490,1,0,2020-04-28
2111,(Why?)세균과 바이러스,김정욱 글;김강호 그림,예림당,2020,9.79E+12,,7,94,408,1,0,2020-04-28
2112,Pete the cat and the new guy,Kimberly Dean;James Dean,Harpercollins,2013,9.78E+12,,5,,843,1,5,2020-04-26
2113,Pete the Cat and his magic sunglasses,Kimberly Dean;James Dean,Harper,2013,9.78E+12,9.78E+12,5,,843,1,4,2020-04-26
2114,혼자 먹는 메론빵,이현서 외 29명 지음;김하랑 외 10명 그림,북극곰,2020,9.79E+12,,7,,811.8,1,1,2020-04-20
2115,최고의 이름:루치루치 그림책,루치루치 글·그림,북극곰,2020,9.79E+12,,7,,813.8,1,1,2020-04-20
2116,완벽해,맥스 아마토 글·그림;이순영 옮김,북극곰,2019,9.79E+12,,7,,843,1,3,2020-04-20
2117,엄지 척,이은혜;이신혜 [공]지음,북극곰,2020,9.79E+12,,7,,813.8,1,1,2020-04-20
2118,언제나 네 곁에=I will Always Be With You,이루리 글;엠마누엘레 베르토시 그림,북극곰,2020,9.79E+12,,7,,813.8,1,1,2020-04-20
2119,아빠 쉬는 날=Daddy's day off:차야다 그림책,차야다 지음,북극곰,2019,9.79E+12,,7,,813.8,1,4,2020-04-20
2120,뭐든지 할 수 있어,고미 타로 글·그림;이지혜 옮김,북극곰,2018,9.79E+12,,7,,833.8,1,2,2020-04-20
